cell_id,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12
cell_109,-,-,-,-,-,-,2,2,2,5,3,11
cell_110,-,-,-,-,-,-,2,2,2,5,3,0
cell_111,-,-,-,-,-,-,2,2,2,5,3,2
cell_112,-,-,-,-,-,-,2,2,-,5,3,2
cell_113,-,-,-,-,-,-,2,-,11,5,3,5
cell_114,-,-,-,-,-,-,2,2,-,5,3,5
cell_115,-,-,-,-,-,-,2,2,11,-,-,5
cell_116,-,-,-,-,-,-,2,2,11,-,3,5
cell_117,-,-,-,-,-,-,2,2,11,5,3,-
cell_118,-,-,-,-,-,-,2,-,-,5,-,5
cell_119,-,-,-,-,-,-,-,2,11,-,3,5
cell_120,-,-,-,-,-,-,2,2,11,5,3,5
cell_121,-,-,-,-,-,-,2,-,11,-,-,5
cell_122,-,-,-,-,-,-,2,2,11,-,3,5
cell_123,-,-,-,-,-,-,2,2,11,-,-,5
cell_124,-,-,-,-,-,-,2,2,11,5,3,5
cell_125,-,-,-,-,-,-,2,2,11,5,3,5
cell_126,-,-,-,-,-,-,2,2,-,-,3,5
cell_127,-,-,-,-,-,-,2,2,11,5,3,5
cell_128,-,-,-,-,-,-,-,-,11,5,3,5
cell_129,-,-,-,-,-,-,2,2,4,5,-,-
cell_130,-,-,-,-,-,-,-,2,4,5,3,-
cell_131,-,-,-,-,-,-,2,2,4,-,3,2
cell_132,-,-,-,-,-,-,2,-,4,-,3,2
cell_133,-,-,-,-,-,-,-,2,-,5,3,-
cell_134,-,-,-,-,-,-,2,2,4,5,3,-
cell_135,-,-,-,-,-,-,2,2,4,5,3,-
cell_136,-,-,-,-,-,-,2,2,4,5,3,2
cell_137,-,-,-,-,-,-,2,-,4,5,3,2
cell_138,-,-,-,-,-,-,2,-,4,5,3,2
cell_139,-,-,-,-,-,-,2,2,4,-,3,2
cell_140,-,-,-,-,-,-,2,2,4,5,3,2
cell_141,-,-,-,-,-,-,2,2,4,5,-,2
cell_142,-,-,-,-,-,-,-,2,-,5,3,2
cell_143,-,-,-,-,-,-,-,2,4,5,3,-
cell_144,-,-,-,-,-,-,2,2,4,5,3,2
cell_145,-,-,-,-,-,-,2,2,-,5,3,2
cell_146,-,-,-,-,-,-,2,2,4,5,3,2
cell_147,-,-,-,-,-,-,2,-,4,5,-,2
cell_148,-,-,-,-,-,-,-,2,4,-,3,2
cell_149,-,-,-,-,-,-,2,2,-,5,3,2
cell_150,-,-,-,-,-,-,2,2,4,5,-,2
cell_151,-,-,-,-,-,-,-,2,4,5,3,-
cell_152,-,-,-,-,-,-,-,-,4,5,3,2
cell_153,-,-,-,-,-,-,2,2,4,5,-,-
cell_154,-,-,-,-,-,-,2,2,-,-,3,2
cell_155,-,-,-,-,-,-,2,2,-,5,3,2
cell_156,-,-,-,-,-,-,2,2,-,5,3,-
cell_157,-,-,-,-,-,-,2,2,4,-,3,2
cell_158,-,-,-,-,-,-,2,2,-,-,3,2
cell_159,-,-,-,-,-,-,2,2,4,5,3,2
cell_160,-,-,-,-,-,-,2,2,4,5,3,2
cell_161,-,-,-,-,-,-,2,2,4,5,-,2
cell_162,-,-,-,-,-,-,2,2,-,5,3,2
cell_163,-,-,-,-,-,-,2,-,4,5,3,2
cell_164,-,-,-,-,-,-,2,-,4,-,3,2
cell_165,-,-,-,-,-,-,2,-,4,5,3,2
cell_166,-,-,-,-,-,-,2,2,4,5,-,2
cell_167,-,-,-,-,-,-,-,2,-,5,3,2
cell_168,-,-,-,-,-,-,-,2,-,5,3,2
cell_169,-,-,-,-,-,-,2,-,4,5,3,2
cell_170,-,-,-,-,-,-,2,2,4,5,3,-
cell_171,-,-,-,-,-,-,2,2,4,5,3,2
cell_172,-,-,-,-,-,-,2,2,4,-,3,2
cell_173,-,-,-,-,-,-,2,2,4,5,3,2
cell_174,-,-,-,-,-,-,2,2,4,-,3,-
cell_175,-,-,-,-,-,-,2,2,-,5,3,-
cell_176,-,-,-,-,-,-,2,2,4,5,3,-
cell_177,-,-,-,-,-,-,2,2,4,5,3,2
cell_178,-,-,-,-,-,-,2,-,4,5,3,2
cell_179,-,-,-,-,-,-,2,-,4,5,3,2
cell_180,-,-,-,-,-,-,2,2,4,5,3,2
cell_181,-,-,-,-,-,-,-,2,4,5,3,2
cell_182,-,-,-,-,-,-,2,2,4,5,3,2
cell_183,-,-,-,-,-,-,2,2,4,5,3,-
cell_184,-,-,-,-,-,-,2,2,-,5,3,2
cell_185,-,-,-,-,-,-,-,2,-,5,3,2
cell_186,-,-,-,-,-,-,2,-,4,5,3,2
cell_187,-,-,-,-,-,-,2,2,4,-,3,2
cell_188,-,-,-,-,-,-,2,2,4,-,3,-
cell_189,-,-,-,-,-,-,2,2,4,5,3,2
cell_190,-,-,-,-,-,-,2,2,-,5,-,2
cell_191,-,-,-,-,-,-,2,-,4,5,3,2
cell_192,-,-,-,-,-,-,2,2,4,5,3,2
cell_193,-,-,-,-,-,-,2,2,-,5,3,2
cell_194,-,-,-,-,-,-,2,-,2,5,3,-
cell_195,-,-,-,-,-,-,-,2,2,5,3,2
cell_196,-,-,-,-,-,-,-,2,2,5,3,2
cell_197,-,-,-,-,-,-,2,2,-,5,3,-
cell_198,-,-,-,-,-,-,2,2,2,5,3,2
cell_199,-,-,-,-,-,-,2,2,2,5,-,2
cell_200,-,-,-,-,-,-,2,2,2,5,3,2
cell_201,-,-,-,-,-,-,-,-,2,5,3,2
cell_202,-,-,-,-,-,-,2,2,-,5,3,2
cell_203,-,-,-,-,-,-,2,2,-,5,3,2
cell_204,-,-,-,-,-,-,2,2,2,5,3,-
cell_205,-,-,-,-,-,-,2,2,2,5,3,-
cell_206,-,-,-,-,-,-,2,2,2,5,3,-
cell_207,-,-,-,-,-,-,-,2,-,5,3,2
cell_208,-,-,-,-,-,-,2,2,2,5,3,2
cell_209,-,-,-,-,-,-,-,2,2,-,-,-
cell_210,-,-,-,-,-,-,2,2,-,5,3,2
cell_211,-,-,-,-,-,-,2,2,2,5,3,2
cell_212,-,-,-,-,-,-,2,2,2,5,3,2
cell_213,-,-,-,-,-,-,-,2,2,5,3,2
cell_214,-,-,-,-,-,-,2,-,2,-,3,-
cell_215,-,-,-,-,-,-,2,2,2,5,3,2
cell_216,-,-,-,-,-,-,2,2,2,5,3,2
cell_217,-,-,-,-,-,-,2,2,-,5,3,-
cell_218,-,-,-,-,-,-,2,-,2,5,-,2
cell_219,-,-,-,-,-,-,2,2,2,5,-,2
cell_220,-,-,-,-,-,-,-,2,2,-,3,-
cell_221,-,-,-,-,-,-,-,2,2,-,3,2
cell_222,-,-,-,-,-,-,2,2,2,5,3,2
cell_223,-,-,-,-,-,-,2,-,2,5,3,2
cell_224,-,-,-,-,-,-,2,-,2,5,-,2
cell_225,-,-,-,-,-,-,2,2,-,5,3,-
cell_226,-,-,-,-,-,-,2,2,2,-,3,2
cell_227,-,-,-,-,-,-,2,2,-,5,3,2
cell_228,-,-,-,-,-,-,-,2,2,5,3,2
cell_229,-,-,-,-,-,-,2,-,2,5,3,2
cell_230,-,-,-,-,-,-,2,2,2,5,-,2
cell_231,-,-,-,-,-,-,2,-,-,5,3,2
cell_232,-,-,-,-,-,-,-,2,2,5,-,2
cell_233,-,-,-,-,-,-,2,2,2,5,-,2
cell_234,-,-,-,-,-,-,2,2,2,5,3,2
cell_235,-,-,-,-,-,-,2,2,-,5,3,2
cell_236,-,-,-,-,-,-,-,2,-,5,-,2
cell_237,-,-,-,-,-,-,2,-,-,-,-,-
cell_238,-,-,-,-,-,-,2,-,-,-,3,2
cell_239,-,-,-,-,-,-,2,2,2,-,3,2
cell_240,-,-,-,-,-,-,2,-,2,5,3,2
cell_241,-,-,-,-,-,-,2,2,2,5,3,2
cell_242,-,-,-,-,-,-,2,2,-,5,3,-
cell_243,-,-,-,-,-,-,2,2,2,5,3,2
cell_244,-,-,-,-,-,-,2,2,-,5,3,2
cell_245,-,-,-,-,-,-,2,-,2,5,-,2
cell_246,-,-,-,-,-,-,2,2,2,5,3,2
cell_247,-,-,-,-,-,-,-,2,2,5,3,2
cell_248,-,-,-,-,-,-,2,2,2,-,3,2
cell_249,-,-,-,-,-,-,2,2,2,5,3,-
cell_250,-,-,-,-,-,-,2,-,-,-,-,2
cell_251,-,-,-,-,-,-,2,2,2,5,3,2
cell_252,-,-,-,-,-,-,2,2,2,5,3,2
cell_253,-,-,-,-,-,-,2,2,2,-,3,-
cell_254,-,-,-,-,-,-,-,-,-,5,3,2
cell_255,-,-,-,-,-,-,2,-,2,5,3,-
cell_256,-,-,-,-,-,-,-,2,2,5,3,-
cell_257,-,-,-,-,-,-,2,2,2,5,3,5
cell_258,-,-,-,-,-,-,2,2,-,5,3,5
cell_259,-,-,-,-,-,-,2,2,2,5,3,5
cell_260,-,-,-,-,-,-,2,2,-,5,-,-
cell_261,-,-,-,-,-,-,2,2,2,5,3,5
cell_262,-,-,-,-,-,-,2,2,2,-,3,5
cell_263,-,-,-,-,-,-,2,2,2,5,3,5
cell_264,-,-,-,-,-,-,2,2,2,-,3,5
cell_265,-,-,-,-,-,-,2,2,2,5,-,-
cell_266,-,-,-,-,-,-,2,2,-,5,3,5
cell_267,-,-,-,-,-,-,2,-,2,5,3,5
cell_268,-,-,-,-,-,-,2,-,2,-,-,5
cell_269,-,-,-,-,-,-,2,2,2,5,3,-
cell_270,-,-,-,-,-,-,2,2,2,5,3,5
cell_271,-,-,-,-,-,-,2,2,2,5,3,5
cell_272,-,-,-,-,-,-,2,-,2,5,3,5
cell_273,-,-,-,-,-,-,2,2,-,5,3,5
cell_274,-,-,-,-,-,-,-,2,-,-,3,5
cell_275,-,-,-,-,-,-,2,2,2,5,-,-
cell_276,-,-,-,-,-,-,2,2,-,5,3,5
cell_277,-,-,-,-,-,-,2,2,2,5,-,5
cell_278,-,-,-,-,-,-,2,2,2,-,3,5
cell_279,-,-,-,-,-,-,2,2,-,-,3,5
cell_280,-,-,-,-,-,-,2,2,-,5,3,-
cell_281,-,-,-,-,-,-,-,-,-,5,3,-
cell_282,-,-,-,-,-,-,2,2,2,5,-,5
cell_283,-,-,-,-,-,-,2,2,2,5,3,-
cell_284,-,-,-,-,-,-,2,2,2,5,3,5
cell_285,-,-,-,-,-,-,-,2,2,5,-,-
cell_286,-,-,-,-,-,-,2,2,2,5,3,5
cell_287,-,-,-,-,-,-,2,2,-,5,-,-
cell_288,-,-,-,-,-,-,2,2,2,-,3,-
cell_289,-,-,-,-,-,-,-,2,-,-,3,5
cell_290,-,-,-,-,-,-,2,2,2,5,-,5
cell_291,-,-,-,-,-,-,2,2,2,5,3,-
cell_292,-,-,-,-,-,-,2,-,2,5,3,5
cell_293,-,-,-,-,-,-,2,-,2,5,3,5
cell_294,-,-,-,-,-,-,2,-,2,-,3,-
cell_295,-,-,-,-,-,-,2,-,2,5,3,5
cell_296,-,-,-,-,-,-,2,2,2,5,3,5
cell_297,-,-,-,-,-,-,2,2,2,-,3,5
cell_298,-,-,-,-,-,-,2,2,-,5,3,5
cell_299,-,-,-,-,-,-,2,2,-,5,3,5
cell_300,-,-,-,-,-,-,2,-,2,-,3,5
cell_301,-,-,-,-,-,-,2,-,2,5,3,5
cell_302,-,-,-,-,-,-,2,2,-,5,3,5
cell_303,-,-,-,-,-,-,-,-,2,5,3,5
cell_304,-,-,-,-,-,-,2,2,-,5,3,5
cell_305,-,-,-,-,-,-,2,-,2,5,3,5
cell_306,-,-,-,-,-,-,-,2,2,5,-,5
cell_307,-,-,-,-,-,-,2,2,2,5,3,5
cell_308,-,-,-,-,-,-,2,2,2,-,-,-
cell_309,-,-,-,-,-,-,2,2,-,5,-,5
cell_310,-,-,-,-,-,-,2,2,-,5,3,5
cell_311,-,-,-,-,-,-,2,2,2,5,-,-
cell_312,-,-,-,-,-,-,-,2,2,-,3,5
cell_313,-,-,-,-,-,-,2,2,-,5,-,5
cell_314,-,-,-,-,-,-,2,2,2,5,-,-
cell_315,-,-,-,-,-,-,2,2,2,5,3,5
cell_316,-,-,-,-,-,-,2,2,2,5,3,5
cell_317,-,-,-,-,-,-,2,2,2,-,3,5
cell_318,-,-,-,-,-,-,2,2,-,5,3,5
cell_319,-,-,-,-,-,-,2,2,2,5,3,5
cell_320,-,-,-,-,-,-,2,2,2,5,-,5
cell_321,-,-,-,-,-,-,2,2,2,5,3,5
cell_322,-,-,-,-,-,-,2,2,2,5,3,5
cell_323,-,-,-,-,-,-,2,2,2,5,3,5
cell_324,-,-,-,-,-,-,2,2,2,5,3,-
cell_325,-,-,-,-,-,-,2,2,2,5,3,5
cell_326,-,-,-,-,-,-,-,2,2,5,3,-
cell_327,-,-,-,-,-,-,2,2,2,5,-,5
cell_328,-,-,-,-,-,-,2,2,2,5,3,5
cell_329,-,-,-,-,-,-,2,2,2,5,3,5
cell_330,-,-,-,-,-,-,2,2,2,5,-,-
cell_331,-,-,-,-,-,-,2,-,2,5,-,5
cell_332,-,-,-,-,-,-,2,2,-,5,3,-
cell_333,-,-,-,-,-,-,2,2,2,5,3,-
cell_334,-,-,-,-,-,-,2,-,2,5,3,5
cell_335,-,-,-,-,-,-,2,2,2,5,-,5
cell_336,-,-,-,-,-,-,2,-,2,5,-,5
cell_337,-,-,-,-,-,-,2,2,2,5,-,-
cell_338,-,-,-,-,-,-,2,2,2,5,3,5
cell_339,-,-,-,-,-,-,2,2,2,5,-,5
cell_340,-,-,-,-,-,-,2,2,2,5,3,-
cell_341,-,-,-,-,-,-,2,2,2,-,3,5
cell_342,-,-,-,-,-,-,-,-,2,5,3,5
cell_343,-,-,-,-,-,-,2,2,2,5,3,5
cell_344,-,-,-,-,-,-,2,2,2,5,3,-
cell_345,-,-,-,-,-,-,2,2,2,5,3,5
cell_346,-,-,-,-,-,-,2,-,2,5,3,5
cell_347,-,-,-,-,-,-,2,2,2,-,3,5
cell_348,-,-,-,-,-,-,2,2,-,5,3,5
cell_349,-,-,-,-,-,-,2,2,2,-,-,5
cell_350,-,-,-,-,-,-,2,2,2,5,3,-
cell_351,-,-,-,-,-,-,2,2,2,-,-,5
cell_352,-,-,-,-,-,-,-,2,2,5,3,5
cell_353,-,-,-,-,-,-,2,2,2,5,3,5
cell_354,-,-,-,-,-,-,-,2,-,5,3,-
cell_355,-,-,-,-,-,-,2,2,2,-,3,-
cell_356,-,-,-,-,-,-,2,2,2,5,-,5
cell_357,-,-,-,-,-,-,2,-,2,5,-,5
cell_358,-,-,-,-,-,-,2,2,2,5,3,5
cell_359,-,-,-,-,-,-,2,2,2,5,3,5
cell_360,-,-,-,-,-,-,-,-,2,-,3,5
cell_361,-,-,-,-,-,-,-,2,2,5,-,5
cell_362,-,-,-,-,-,-,2,-,2,5,3,-
cell_363,-,-,-,-,-,-,-,2,2,5,3,5
cell_364,-,-,-,-,-,-,2,2,2,5,3,5
cell_365,-,-,-,-,-,-,2,2,2,5,3,5
cell_366,-,-,-,-,-,-,2,2,2,5,3,5
cell_367,-,-,-,-,-,-,2,2,2,5,-,5
cell_368,-,-,-,-,-,-,2,2,2,5,3,5
cell_369,-,-,-,-,-,-,2,2,-,-,3,5
cell_370,-,-,-,-,-,-,2,2,2,5,3,5
cell_371,-,-,-,-,-,-,2,2,2,5,3,-
cell_372,-,-,-,-,-,-,2,-,-,5,-,5
cell_373,-,-,-,-,-,-,2,2,2,5,3,-
cell_374,-,-,-,-,-,-,-,-,2,5,3,5
cell_375,-,-,-,-,-,-,2,-,2,5,3,-
cell_376,-,-,-,-,-,-,-,2,2,-,3,5
cell_377,-,-,-,-,-,-,2,2,2,5,3,-
cell_378,-,-,-,-,-,-,-,2,2,5,3,5
cell_379,-,-,-,-,-,-,-,2,2,5,3,5
cell_380,-,-,-,-,-,-,2,-,-,5,3,5
cell_381,-,-,-,-,-,-,2,2,2,-,-,5
cell_382,-,-,-,-,-,-,-,2,-,5,3,5
cell_383,-,-,-,-,-,-,2,2,2,5,3,5
cell_384,-,-,-,-,-,-,2,-,2,5,3,5
cell_385,-,-,-,-,-,-,2,2,2,5,3,5
cell_386,-,-,-,-,-,-,-,-,2,5,3,5
cell_387,-,-,-,-,-,-,2,-,2,-,-,5
cell_388,-,-,-,-,-,-,-,2,2,5,3,5
cell_389,-,-,-,-,-,-,2,2,2,-,3,-
cell_390,-,-,-,-,-,-,-,2,2,5,-,5
cell_391,-,-,-,-,-,-,2,2,2,5,3,5
cell_392,-,-,-,-,-,-,2,2,2,5,3,-
cell_393,-,-,-,-,-,-,2,2,2,5,-,5
cell_394,-,-,-,-,-,-,2,2,-,5,3,5
cell_395,-,-,-,-,-,-,2,-,2,5,-,5
cell_396,-,-,-,-,-,-,2,2,2,5,-,5
cell_397,-,-,-,-,-,-,2,-,2,5,-,5
cell_398,-,-,-,-,-,-,2,2,2,-,3,5
cell_399,-,-,-,-,-,-,2,2,2,5,3,5
cell_400,-,-,-,-,-,-,2,2,2,-,3,5
cell_401,-,-,-,-,-,-,2,-,2,5,-,5
cell_402,-,-,-,-,-,-,-,2,2,5,-,5
cell_403,-,-,-,-,-,-,2,2,2,-,3,5
cell_404,-,-,-,-,-,-,2,2,-,5,-,5
cell_405,-,-,-,-,-,-,2,2,2,5,3,-
cell_406,-,-,-,-,-,-,2,2,-,5,3,5
cell_407,-,-,-,-,-,-,2,2,2,5,3,5
cell_408,-,-,-,-,-,-,2,2,2,-,3,-
cell_409,-,-,-,-,-,-,2,2,2,5,3,5
cell_410,-,-,-,-,-,-,2,2,2,5,3,5
cell_411,-,-,-,-,-,-,2,2,-,5,3,5
cell_412,-,-,-,-,-,-,2,-,2,-,3,-
cell_413,-,-,-,-,-,-,2,2,2,5,3,5
cell_414,-,-,-,-,-,-,2,-,2,5,3,5
cell_415,-,-,-,-,-,-,2,2,2,5,3,5
cell_416,-,-,-,-,-,-,2,2,2,5,3,5
cell_417,-,-,-,-,-,-,2,2,2,-,3,5
cell_418,-,-,-,-,-,-,-,2,2,5,3,5
cell_419,-,-,-,-,-,-,2,2,2,5,3,5
cell_420,-,-,-,-,-,-,-,2,2,-,-,-
cell_421,-,-,-,-,-,-,-,2,2,5,3,5
cell_422,-,-,-,-,-,-,2,2,2,5,3,-
cell_423,-,-,-,-,-,-,2,2,2,5,3,5
cell_424,-,-,-,-,-,-,2,2,2,-,3,5
cell_425,-,-,-,-,-,-,-,2,-,5,3,-
cell_426,-,-,-,-,-,-,2,2,-,-,3,-
cell_427,-,-,-,-,-,-,2,2,2,5,3,5
cell_428,-,-,-,-,-,-,-,2,2,-,3,5
cell_429,-,-,-,-,-,-,2,2,2,5,-,5
cell_430,-,-,-,-,-,-,2,2,-,5,3,5
cell_431,-,-,-,-,-,-,2,2,2,5,3,5
cell_432,-,-,-,-,-,-,2,2,2,5,3,-
cell_433,-,-,-,-,-,-,2,2,-,5,3,5
cell_434,-,-,-,-,-,-,-,2,2,5,3,-
cell_435,-,-,-,-,-,-,2,-,2,5,3,5
cell_436,-,-,-,-,-,-,-,2,2,5,-,5
cell_437,-,-,-,-,-,-,2,2,-,5,3,-
cell_438,-,-,-,-,-,-,-,2,2,5,-,5
cell_439,-,-,-,-,-,-,2,2,2,-,-,5
cell_440,-,-,-,-,-,-,2,2,-,5,3,5
cell_441,-,-,-,-,-,-,-,2,2,-,3,5
cell_442,-,-,-,-,-,-,2,-,2,5,-,5
cell_443,-,-,-,-,-,-,2,2,2,5,3,5
cell_444,-,-,-,-,-,-,-,2,2,5,3,5
cell_445,-,-,-,-,-,-,2,2,2,5,3,5
cell_446,-,-,-,-,-,-,2,2,-,5,-,5
cell_447,-,-,-,-,-,-,2,2,-,5,3,-
cell_448,-,-,-,-,-,-,2,2,-,5,3,5
cell_449,-,-,-,-,-,-,-,2,2,5,3,-
cell_450,-,-,-,-,-,-,-,2,2,-,3,5
cell_451,-,-,-,-,-,-,2,-,2,5,3,5
cell_452,-,-,-,-,-,-,2,-,2,5,3,-
cell_453,-,-,-,-,-,-,2,2,2,5,3,5
cell_454,-,-,-,-,-,-,2,2,2,5,3,5
cell_455,-,-,-,-,-,-,-,2,2,5,3,5
cell_456,-,-,-,-,-,-,2,2,2,5,3,5
cell_457,-,-,-,-,-,-,2,2,2,5,3,-
cell_458,-,-,-,-,-,-,2,2,2,-,3,5
cell_459,-,-,-,-,-,-,2,2,-,-,3,5
cell_460,-,-,-,-,-,-,2,-,2,5,-,5
cell_461,-,-,-,-,-,-,-,2,2,5,3,5
cell_462,-,-,-,-,-,-,-,2,2,-,3,5
cell_463,-,-,-,-,-,-,2,2,-,5,-,5
cell_464,-,-,-,-,-,-,2,2,2,5,3,-
cell_465,-,-,-,-,-,-,2,2,2,5,3,5
cell_466,-,-,-,-,-,-,2,-,2,5,-,5
cell_467,-,-,-,-,-,-,2,2,2,5,3,-
cell_468,-,-,-,-,-,-,2,2,2,5,-,5
cell_469,-,-,-,-,-,-,2,2,2,-,3,-
cell_470,-,-,-,-,-,-,2,2,2,-,3,5
cell_471,-,-,-,-,-,-,-,-,2,5,3,5
cell_472,-,-,-,-,-,-,2,2,2,5,3,-
cell_473,-,-,-,-,-,-,2,2,-,-,-,5
cell_474,-,-,-,-,-,-,2,2,-,-,3,-
cell_475,-,-,-,-,-,-,2,2,-,5,3,5
cell_476,-,-,-,-,-,-,2,2,2,-,3,-
cell_477,-,-,-,-,-,-,2,2,2,5,3,5
cell_478,-,-,-,-,-,-,2,2,2,5,3,5
cell_479,-,-,-,-,-,-,2,-,2,5,-,5
