cell_id,state_label,state_type,state_depth,ted_parent_state,ted_cluster,ted_depth,ted_cellID
cell_1,13,internal_or_root,5,12,13,4,1
cell_2,13,internal_or_root,5,12,13,4,2
cell_3,11,internal_or_root,3,6,11,2,3
cell_4,11,internal_or_root,3,6,11,2,4
cell_5,3,terminal,6,13,3,6,5
cell_6,13,internal_or_root,5,12,13,4,6
cell_7,12,internal_or_root,4,11,12,3,7
cell_8,11,internal_or_root,3,6,11,2,8
cell_9,3,terminal,6,13,3,5,9
cell_10,12,internal_or_root,4,11,12,3,10
cell_11,3,terminal,6,13,3,5,11
cell_12,3,terminal,6,13,3,6,12
cell_13,3,terminal,6,13,3,6,13
cell_14,3,terminal,6,13,3,6,14
cell_15,3,terminal,6,13,3,6,15
cell_16,13,internal_or_root,5,12,13,4,16
cell_17,3,terminal,6,13,3,6,17
cell_18,3,terminal,6,13,3,6,18
cell_19,3,terminal,6,13,3,5,19
cell_20,3,terminal,6,13,3,6,20
cell_21,3,terminal,6,13,3,6,21
cell_22,3,terminal,6,13,3,6,22
cell_23,3,terminal,6,13,3,6,23
cell_24,3,terminal,6,13,3,6,24
cell_25,3,terminal,6,13,3,6,25
cell_26,3,terminal,6,13,3,6,26
cell_27,3,terminal,6,13,3,6,27
cell_28,3,terminal,6,13,3,6,28
cell_29,3,terminal,6,13,3,6,29
cell_30,3,terminal,6,13,3,6,30
cell_31,3,terminal,6,13,3,6,31
cell_32,3,terminal,6,13,3,6,32
cell_33,3,terminal,6,13,3,5,33
cell_34,3,terminal,6,13,3,6,34
cell_35,3,terminal,6,13,3,6,35
cell_36,3,terminal,6,13,3,6,36
cell_37,3,terminal,6,13,3,6,37
cell_38,3,terminal,6,13,3,6,38
cell_39,3,terminal,6,13,3,6,39
cell_40,3,terminal,6,13,3,6,40
cell_41,13,internal_or_root,5,12,13,4,41
cell_42,3,terminal,6,13,3,5,42
cell_43,3,terminal,6,13,3,6,43
cell_44,12,internal_or_root,4,11,12,3,44
cell_45,3,terminal,6,13,3,6,45
cell_46,3,terminal,6,13,3,6,46
cell_47,12,internal_or_root,4,11,12,3,47
cell_48,3,terminal,6,13,3,5,48
cell_49,3,terminal,6,13,3,6,49
cell_50,3,terminal,6,13,3,6,50
cell_51,3,terminal,6,13,3,6,51
cell_52,3,terminal,6,13,3,6,52
cell_53,3,terminal,6,13,3,6,53
cell_54,3,terminal,6,13,3,6,54
cell_55,3,terminal,6,13,3,6,55
cell_56,3,terminal,6,13,3,6,56
cell_57,3,terminal,6,13,3,6,57
cell_58,3,terminal,6,13,3,6,58
cell_59,3,terminal,6,13,3,6,59
cell_60,3,terminal,6,13,3,6,60
cell_61,3,terminal,6,13,3,5,61
cell_62,3,terminal,6,13,3,6,62
cell_63,3,terminal,6,13,3,6,63
cell_64,3,terminal,6,13,3,6,64
cell_65,3,terminal,6,13,3,6,65
cell_66,3,terminal,6,13,3,5,66
cell_67,11,internal_or_root,3,6,11,2,67
cell_68,12,internal_or_root,4,11,12,3,68
cell_69,3,terminal,6,13,3,5,69
cell_70,12,internal_or_root,4,11,12,3,70
cell_71,11,internal_or_root,3,6,11,2,71
cell_72,3,terminal,6,13,3,5,72
cell_73,2,terminal,6,10,2,6,73
cell_74,2,terminal,6,10,2,6,74
cell_75,2,terminal,6,10,2,6,75
cell_76,10,internal_or_root,5,8,10,4,76
cell_77,13,internal_or_root,5,12,13,4,77
cell_78,13,internal_or_root,5,12,13,4,78
cell_79,6,internal_or_root,2,5,6,1,79
cell_80,9,internal_or_root,5,8,9,4,80
cell_81,12,internal_or_root,4,11,12,3,81
cell_82,3,terminal,6,13,3,6,82
cell_83,11,internal_or_root,3,6,11,2,83
cell_84,3,terminal,6,13,3,5,84
cell_85,8,internal_or_root,4,7,8,3,85
cell_86,2,terminal,6,10,2,6,86
cell_87,6,internal_or_root,2,5,6,1,87
cell_88,5,internal_or_root,1,4,5,0,88
cell_89,11,internal_or_root,3,6,11,2,89
cell_90,6,internal_or_root,2,5,6,1,90
cell_91,13,internal_or_root,5,12,13,4,91
cell_92,3,terminal,6,13,3,5,92
cell_93,6,internal_or_root,2,5,6,1,93
cell_94,6,internal_or_root,2,5,6,1,94
cell_95,10,internal_or_root,5,8,10,4,95
cell_96,2,terminal,6,10,2,6,96
cell_97,3,terminal,6,13,3,6,97
cell_98,3,terminal,6,13,3,6,98
cell_99,3,terminal,6,13,3,6,99
cell_100,3,terminal,6,13,3,6,100
cell_101,3,terminal,6,13,3,6,101
cell_102,3,terminal,6,13,3,6,102
cell_103,3,terminal,6,13,3,6,103
cell_104,3,terminal,6,13,3,6,104
cell_105,3,terminal,6,13,3,6,105
cell_106,3,terminal,6,13,3,6,106
cell_107,3,terminal,6,13,3,6,107
cell_108,3,terminal,6,13,3,6,108
cell_109,3,terminal,6,13,3,6,109
cell_110,3,terminal,6,13,3,6,110
cell_111,3,terminal,6,13,3,6,111
cell_112,3,terminal,6,13,3,5,112
cell_113,3,terminal,6,13,3,6,113
cell_114,3,terminal,6,13,3,6,114
cell_115,3,terminal,6,13,3,6,115
cell_116,3,terminal,6,13,3,6,116
cell_117,3,terminal,6,13,3,6,117
cell_118,3,terminal,6,13,3,6,118
cell_119,3,terminal,6,13,3,6,119
cell_120,3,terminal,6,13,3,6,120
cell_121,3,terminal,6,13,3,6,121
cell_122,12,internal_or_root,4,11,12,3,122
cell_123,12,internal_or_root,4,11,12,3,123
cell_124,13,internal_or_root,5,12,13,4,124
cell_125,12,internal_or_root,4,11,12,3,125
cell_126,12,internal_or_root,4,11,12,3,126
cell_127,3,terminal,6,13,3,5,127
cell_128,3,terminal,6,13,3,6,128
cell_129,1,terminal,6,9,1,6,129
cell_130,1,terminal,6,9,1,5,130
cell_131,1,terminal,6,9,1,6,131
cell_132,9,internal_or_root,5,8,9,4,132
cell_133,1,terminal,6,9,1,6,133
cell_134,1,terminal,6,9,1,6,134
cell_135,1,terminal,6,9,1,6,135
cell_136,1,terminal,6,9,1,6,136
cell_137,1,terminal,6,9,1,6,137
cell_138,1,terminal,6,9,1,5,138
cell_139,1,terminal,6,9,1,6,139
cell_140,1,terminal,6,9,1,6,140
cell_141,8,internal_or_root,4,7,8,3,141
cell_142,2,terminal,6,10,2,5,142
cell_143,1,terminal,6,9,1,6,143
cell_144,1,terminal,6,9,1,6,144
cell_145,1,terminal,6,9,1,6,145
cell_146,1,terminal,6,9,1,6,146
cell_147,1,terminal,6,9,1,6,147
cell_148,1,terminal,6,9,1,6,148
cell_149,1,terminal,6,9,1,6,149
cell_150,1,terminal,6,9,1,6,150
cell_151,1,terminal,6,9,1,6,151
cell_152,1,terminal,6,9,1,6,152
cell_153,1,terminal,6,9,1,6,153
cell_154,1,terminal,6,9,1,6,154
cell_155,1,terminal,6,9,1,5,155
cell_156,1,terminal,6,9,1,6,156
cell_157,1,terminal,6,9,1,6,157
cell_158,1,terminal,6,9,1,6,158
cell_159,1,terminal,6,9,1,6,159
cell_160,1,terminal,6,9,1,6,160
cell_161,11,internal_or_root,3,6,11,2,161
cell_162,11,internal_or_root,3,6,11,2,162
cell_163,3,terminal,6,13,3,6,163
cell_164,3,terminal,6,13,3,5,164
cell_165,3,terminal,6,13,3,6,165
cell_166,3,terminal,6,13,3,5,166
cell_167,3,terminal,6,13,3,6,167
cell_168,3,terminal,6,13,3,6,168
cell_169,5,internal_or_root,1,4,5,0,169
cell_170,6,internal_or_root,2,5,6,1,170
cell_171,6,internal_or_root,2,5,6,1,171
cell_172,9,internal_or_root,5,8,9,4,172
cell_173,6,internal_or_root,2,5,6,1,173
cell_174,5,internal_or_root,1,4,5,0,174
cell_175,3,terminal,6,13,3,5,175
cell_176,11,internal_or_root,3,6,11,2,176
cell_177,6,internal_or_root,2,5,6,1,177
cell_178,11,internal_or_root,3,6,11,2,178
cell_179,6,internal_or_root,2,5,6,1,179
cell_180,9,internal_or_root,5,8,9,4,180
cell_181,3,terminal,6,13,3,6,181
cell_182,3,terminal,6,13,3,6,182
cell_183,3,terminal,6,13,3,6,183
cell_184,13,internal_or_root,5,12,13,4,184
cell_185,6,internal_or_root,2,5,6,1,185
cell_186,8,internal_or_root,4,7,8,3,186
cell_187,11,internal_or_root,3,6,11,2,187
cell_188,11,internal_or_root,3,6,11,2,188
cell_189,6,internal_or_root,2,5,6,1,189
cell_190,6,internal_or_root,2,5,6,1,190
cell_191,12,internal_or_root,4,11,12,3,191
cell_192,3,terminal,6,13,3,6,192
cell_193,10,internal_or_root,5,8,10,4,193
cell_194,2,terminal,6,10,2,5,194
cell_195,2,terminal,6,10,2,6,195
cell_196,2,terminal,6,10,2,6,196
cell_197,2,terminal,6,10,2,6,197
cell_198,2,terminal,6,10,2,6,198
cell_199,2,terminal,6,10,2,6,199
cell_200,2,terminal,6,10,2,6,200
cell_201,2,terminal,6,10,2,6,201
cell_202,2,terminal,6,10,2,6,202
cell_203,2,terminal,6,10,2,6,203
cell_204,2,terminal,6,10,2,6,204
cell_205,2,terminal,6,10,2,6,205
cell_206,2,terminal,6,10,2,6,206
cell_207,2,terminal,6,10,2,6,207
cell_208,2,terminal,6,10,2,6,208
cell_209,10,internal_or_root,5,8,10,4,209
cell_210,2,terminal,6,10,2,6,210
cell_211,2,terminal,6,10,2,6,211
cell_212,2,terminal,6,10,2,6,212
cell_213,10,internal_or_root,5,8,10,4,213
cell_214,10,internal_or_root,5,8,10,4,214
cell_215,2,terminal,6,10,2,6,215
cell_216,2,terminal,6,10,2,6,216
cell_217,2,terminal,6,10,2,6,217
cell_218,2,terminal,6,10,2,6,218
cell_219,2,terminal,6,10,2,6,219
cell_220,2,terminal,6,10,2,6,220
cell_221,2,terminal,6,10,2,6,221
cell_222,2,terminal,6,10,2,6,222
cell_223,2,terminal,6,10,2,6,223
cell_224,2,terminal,6,10,2,6,224
cell_225,9,internal_or_root,5,8,9,4,225
cell_226,1,terminal,6,9,1,5,226
cell_227,1,terminal,6,9,1,5,227
cell_228,1,terminal,6,9,1,6,228
cell_229,1,terminal,6,9,1,6,229
cell_230,1,terminal,6,9,1,6,230
cell_231,1,terminal,6,9,1,6,231
cell_232,1,terminal,6,9,1,6,232
cell_233,2,terminal,6,10,2,6,233
cell_234,2,terminal,6,10,2,5,234
cell_235,2,terminal,6,10,2,6,235
cell_236,2,terminal,6,10,2,5,236
cell_237,8,internal_or_root,4,7,8,3,237
cell_238,10,internal_or_root,5,8,10,4,238
cell_239,1,terminal,6,9,1,5,239
cell_240,1,terminal,6,9,1,5,240
cell_241,1,terminal,6,9,1,6,241
cell_242,1,terminal,6,9,1,6,242
cell_243,1,terminal,6,9,1,6,243
cell_244,1,terminal,6,9,1,5,244
cell_245,8,internal_or_root,4,7,8,3,245
cell_246,8,internal_or_root,4,7,8,3,246
cell_247,1,terminal,6,9,1,6,247
cell_248,1,terminal,6,9,1,6,248
cell_249,2,terminal,6,10,2,6,249
cell_250,2,terminal,6,10,2,6,250
cell_251,2,terminal,6,10,2,6,251
cell_252,10,internal_or_root,5,8,10,4,252
cell_253,2,terminal,6,10,2,5,253
cell_254,2,terminal,6,10,2,6,254
cell_255,2,terminal,6,10,2,6,255
cell_256,2,terminal,6,10,2,6,256
cell_257,2,terminal,6,10,2,6,257
cell_258,2,terminal,6,10,2,6,258
cell_259,2,terminal,6,10,2,6,259
cell_260,2,terminal,6,10,2,6,260
cell_261,2,terminal,6,10,2,6,261
cell_262,2,terminal,6,10,2,5,262
cell_263,2,terminal,6,10,2,6,263
cell_264,2,terminal,6,10,2,6,264
cell_265,2,terminal,6,10,2,6,265
cell_266,2,terminal,6,10,2,6,266
cell_267,2,terminal,6,10,2,6,267
cell_268,2,terminal,6,10,2,6,268
cell_269,2,terminal,6,10,2,6,269
cell_270,2,terminal,6,10,2,6,270
cell_271,2,terminal,6,10,2,6,271
cell_272,2,terminal,6,10,2,6,272
cell_273,2,terminal,6,10,2,6,273
cell_274,2,terminal,6,10,2,6,274
cell_275,2,terminal,6,10,2,6,275
cell_276,2,terminal,6,10,2,6,276
cell_277,2,terminal,6,10,2,6,277
cell_278,2,terminal,6,10,2,6,278
cell_279,2,terminal,6,10,2,6,279
cell_280,2,terminal,6,10,2,6,280
cell_281,2,terminal,6,10,2,6,281
cell_282,2,terminal,6,10,2,6,282
cell_283,2,terminal,6,10,2,6,283
cell_284,2,terminal,6,10,2,6,284
cell_285,2,terminal,6,10,2,6,285
cell_286,2,terminal,6,10,2,6,286
cell_287,2,terminal,6,10,2,6,287
cell_288,2,terminal,6,10,2,6,288
cell_289,2,terminal,6,10,2,6,289
cell_290,2,terminal,6,10,2,6,290
cell_291,2,terminal,6,10,2,6,291
cell_292,2,terminal,6,10,2,6,292
cell_293,2,terminal,6,10,2,6,293
cell_294,2,terminal,6,10,2,6,294
cell_295,2,terminal,6,10,2,6,295
cell_296,2,terminal,6,10,2,6,296
cell_297,2,terminal,6,10,2,6,297
cell_298,2,terminal,6,10,2,6,298
cell_299,2,terminal,6,10,2,6,299
cell_300,2,terminal,6,10,2,6,300
cell_301,2,terminal,6,10,2,6,301
cell_302,2,terminal,6,10,2,6,302
cell_303,2,terminal,6,10,2,6,303
cell_304,2,terminal,6,10,2,6,304
cell_305,2,terminal,6,10,2,6,305
cell_306,2,terminal,6,10,2,6,306
cell_307,2,terminal,6,10,2,6,307
cell_308,2,terminal,6,10,2,6,308
cell_309,2,terminal,6,10,2,5,309
cell_310,2,terminal,6,10,2,5,310
cell_311,2,terminal,6,10,2,6,311
cell_312,2,terminal,6,10,2,6,312
cell_313,2,terminal,6,10,2,6,313
cell_314,2,terminal,6,10,2,6,314
cell_315,2,terminal,6,10,2,6,315
cell_316,2,terminal,6,10,2,6,316
cell_317,2,terminal,6,10,2,6,317
cell_318,2,terminal,6,10,2,6,318
cell_319,2,terminal,6,10,2,6,319
cell_320,2,terminal,6,10,2,6,320
cell_321,2,terminal,6,10,2,6,321
cell_322,2,terminal,6,10,2,6,322
cell_323,2,terminal,6,10,2,6,323
cell_324,2,terminal,6,10,2,6,324
cell_325,2,terminal,6,10,2,6,325
cell_326,2,terminal,6,10,2,6,326
