cell_id,state_label,state_type,state_depth,ted_parent_state,ted_cluster,ted_depth,ted_cellID
cell_1,1,terminal,6,9,1,5,1
cell_2,7,internal_or_root,3,6,7,2,2
cell_3,1,terminal,6,9,1,6,3
cell_4,8,internal_or_root,4,7,8,3,4
cell_5,6,internal_or_root,2,5,6,1,5
cell_6,13,internal_or_root,5,12,13,4,6
cell_7,9,internal_or_root,5,8,9,4,7
cell_8,1,terminal,6,9,1,5,8
cell_9,11,internal_or_root,3,6,11,2,9
cell_10,11,internal_or_root,3,6,11,2,10
cell_11,12,internal_or_root,4,11,12,3,11
cell_12,3,terminal,6,13,3,5,12
cell_13,3,terminal,6,13,3,5,13
cell_14,3,terminal,6,13,3,6,14
cell_15,12,internal_or_root,4,11,12,3,15
cell_16,3,terminal,6,13,3,6,16
cell_17,6,internal_or_root,2,5,6,1,17
cell_18,6,internal_or_root,2,5,6,1,18
cell_19,10,internal_or_root,5,8,10,4,19
cell_20,8,internal_or_root,4,7,8,3,20
cell_21,8,internal_or_root,4,7,8,3,21
cell_22,7,internal_or_root,3,6,7,2,22
cell_23,2,terminal,6,10,2,6,23
cell_24,10,internal_or_root,5,8,10,4,24
cell_25,7,internal_or_root,3,6,7,2,25
cell_26,8,internal_or_root,4,7,8,3,26
cell_27,1,terminal,6,9,1,5,27
cell_28,9,internal_or_root,5,8,9,4,28
cell_29,2,terminal,6,10,2,6,29
cell_30,10,internal_or_root,5,8,10,4,30
cell_31,8,internal_or_root,4,7,8,3,31
cell_32,8,internal_or_root,4,7,8,3,32
cell_33,2,terminal,6,10,2,6,33
cell_34,2,terminal,6,10,2,6,34
cell_35,2,terminal,6,10,2,6,35
cell_36,2,terminal,6,10,2,6,36
cell_37,2,terminal,6,10,2,5,37
cell_38,2,terminal,6,10,2,6,38
cell_39,2,terminal,6,10,2,6,39
cell_40,2,terminal,6,10,2,6,40
cell_41,9,internal_or_root,5,8,9,4,41
cell_42,1,terminal,6,9,1,6,42
cell_43,8,internal_or_root,4,7,8,3,43
cell_44,10,internal_or_root,5,8,10,4,44
cell_45,2,terminal,6,10,2,5,45
cell_46,2,terminal,6,10,2,6,46
cell_47,2,terminal,6,10,2,6,47
cell_48,2,terminal,6,10,2,6,48
cell_49,8,internal_or_root,4,7,8,3,49
cell_50,8,internal_or_root,4,7,8,3,50
cell_51,8,internal_or_root,4,7,8,3,51
cell_52,10,internal_or_root,5,8,10,4,52
cell_53,2,terminal,6,10,2,6,53
cell_54,2,terminal,6,10,2,6,54
cell_55,2,terminal,6,10,2,6,55
cell_56,2,terminal,6,10,2,6,56
cell_57,2,terminal,6,10,2,6,57
cell_58,2,terminal,6,10,2,6,58
cell_59,2,terminal,6,10,2,6,59
cell_60,2,terminal,6,10,2,6,60
cell_61,2,terminal,6,10,2,6,61
cell_62,2,terminal,6,10,2,6,62
cell_63,2,terminal,6,10,2,6,63
cell_64,2,terminal,6,10,2,6,64
cell_65,6,internal_or_root,2,5,6,1,65
cell_66,6,internal_or_root,2,5,6,1,66
cell_67,13,internal_or_root,5,12,13,4,67
cell_68,3,terminal,6,13,3,5,68
cell_69,6,internal_or_root,2,5,6,1,69
cell_70,11,internal_or_root,3,6,11,2,70
cell_71,3,terminal,6,13,3,6,71
cell_72,13,internal_or_root,5,12,13,4,72
cell_73,3,terminal,6,13,3,6,73
cell_74,13,internal_or_root,5,12,13,4,74
cell_75,3,terminal,6,13,3,6,75
cell_76,13,internal_or_root,5,12,13,4,76
cell_77,3,terminal,6,13,3,6,77
cell_78,3,terminal,6,13,3,6,78
cell_79,3,terminal,6,13,3,6,79
cell_80,13,internal_or_root,5,12,13,4,80
cell_81,10,internal_or_root,5,8,10,4,81
cell_82,2,terminal,6,10,2,5,82
cell_83,10,internal_or_root,5,8,10,4,83
cell_84,2,terminal,6,10,2,5,84
cell_85,10,internal_or_root,5,8,10,4,85
cell_86,10,internal_or_root,5,8,10,4,86
cell_87,10,internal_or_root,5,8,10,4,87
cell_88,2,terminal,6,10,2,6,88
cell_89,2,terminal,6,10,2,6,89
cell_90,2,terminal,6,10,2,6,90
cell_91,2,terminal,6,10,2,6,91
cell_92,2,terminal,6,10,2,6,92
cell_93,2,terminal,6,10,2,6,93
cell_94,2,terminal,6,10,2,6,94
cell_95,2,terminal,6,10,2,6,95
cell_96,2,terminal,6,10,2,6,96
cell_97,9,internal_or_root,5,8,9,4,97
cell_98,1,terminal,6,9,1,5,98
cell_99,1,terminal,6,9,1,6,99
cell_100,1,terminal,6,9,1,6,100
cell_101,1,terminal,6,9,1,6,101
cell_102,1,terminal,6,9,1,6,102
cell_103,1,terminal,6,9,1,6,103
cell_104,1,terminal,6,9,1,6,104
cell_105,1,terminal,6,9,1,6,105
cell_106,1,terminal,6,9,1,6,106
cell_107,8,internal_or_root,4,7,8,3,107
cell_108,1,terminal,6,9,1,5,108
cell_109,7,internal_or_root,3,6,7,2,109
cell_110,7,internal_or_root,3,6,7,2,110
cell_111,10,internal_or_root,5,8,10,4,111
cell_112,2,terminal,6,10,2,5,112
cell_113,2,terminal,6,10,2,6,113
cell_114,2,terminal,6,10,2,6,114
cell_115,2,terminal,6,10,2,6,115
cell_116,2,terminal,6,10,2,6,116
cell_117,2,terminal,6,10,2,6,117
cell_118,2,terminal,6,10,2,6,118
cell_119,2,terminal,6,10,2,5,119
cell_120,2,terminal,6,10,2,6,120
cell_121,2,terminal,6,10,2,6,121
cell_122,10,internal_or_root,5,8,10,4,122
cell_123,8,internal_or_root,4,7,8,3,123
cell_124,8,internal_or_root,4,7,8,3,124
cell_125,8,internal_or_root,4,7,8,3,125
cell_126,10,internal_or_root,5,8,10,4,126
cell_127,2,terminal,6,10,2,5,127
cell_128,2,terminal,6,10,2,5,128
cell_129,10,internal_or_root,5,8,10,4,129
cell_130,2,terminal,6,10,2,6,130
cell_131,10,internal_or_root,5,8,10,4,131
cell_132,2,terminal,6,10,2,6,132
cell_133,10,internal_or_root,5,8,10,4,133
cell_134,2,terminal,6,10,2,6,134
cell_135,2,terminal,6,10,2,5,135
cell_136,10,internal_or_root,5,8,10,4,136
cell_137,2,terminal,6,10,2,6,137
cell_138,2,terminal,6,10,2,6,138
cell_139,2,terminal,6,10,2,6,139
cell_140,2,terminal,6,10,2,6,140
cell_141,2,terminal,6,10,2,6,141
cell_142,2,terminal,6,10,2,5,142
cell_143,2,terminal,6,10,2,6,143
cell_144,2,terminal,6,10,2,6,144
cell_145,2,terminal,6,10,2,6,145
cell_146,2,terminal,6,10,2,6,146
cell_147,2,terminal,6,10,2,6,147
cell_148,2,terminal,6,10,2,6,148
cell_149,2,terminal,6,10,2,6,149
cell_150,2,terminal,6,10,2,6,150
cell_151,2,terminal,6,10,2,6,151
cell_152,2,terminal,6,10,2,6,152
cell_153,2,terminal,6,10,2,6,153
cell_154,2,terminal,6,10,2,6,154
cell_155,2,terminal,6,10,2,6,155
cell_156,2,terminal,6,10,2,6,156
cell_157,2,terminal,6,10,2,6,157
cell_158,2,terminal,6,10,2,6,158
cell_159,2,terminal,6,10,2,6,159
cell_160,2,terminal,6,10,2,6,160
cell_161,2,terminal,6,10,2,6,161
cell_162,2,terminal,6,10,2,6,162
cell_163,2,terminal,6,10,2,6,163
cell_164,2,terminal,6,10,2,6,164
cell_165,2,terminal,6,10,2,6,165
cell_166,2,terminal,6,10,2,6,166
cell_167,2,terminal,6,10,2,6,167
cell_168,2,terminal,6,10,2,6,168
cell_169,2,terminal,6,10,2,6,169
cell_170,2,terminal,6,10,2,6,170
cell_171,2,terminal,6,10,2,6,171
cell_172,2,terminal,6,10,2,6,172
cell_173,2,terminal,6,10,2,6,173
cell_174,2,terminal,6,10,2,6,174
cell_175,2,terminal,6,10,2,6,175
cell_176,2,terminal,6,10,2,6,176
cell_177,2,terminal,6,10,2,6,177
cell_178,2,terminal,6,10,2,6,178
cell_179,2,terminal,6,10,2,6,179
cell_180,2,terminal,6,10,2,6,180
cell_181,2,terminal,6,10,2,6,181
cell_182,2,terminal,6,10,2,6,182
cell_183,2,terminal,6,10,2,6,183
cell_184,2,terminal,6,10,2,6,184
cell_185,2,terminal,6,10,2,6,185
cell_186,2,terminal,6,10,2,6,186
cell_187,2,terminal,6,10,2,6,187
cell_188,2,terminal,6,10,2,6,188
cell_189,2,terminal,6,10,2,6,189
cell_190,2,terminal,6,10,2,6,190
cell_191,2,terminal,6,10,2,6,191
cell_192,2,terminal,6,10,2,6,192
cell_193,2,terminal,6,10,2,6,193
cell_194,2,terminal,6,10,2,6,194
cell_195,10,internal_or_root,5,8,10,4,195
cell_196,2,terminal,6,10,2,6,196
cell_197,10,internal_or_root,5,8,10,4,197
cell_198,10,internal_or_root,5,8,10,4,198
cell_199,2,terminal,6,10,2,6,199
cell_200,2,terminal,6,10,2,5,200
cell_201,2,terminal,6,10,2,6,201
cell_202,2,terminal,6,10,2,6,202
cell_203,2,terminal,6,10,2,6,203
cell_204,2,terminal,6,10,2,6,204
cell_205,2,terminal,6,10,2,6,205
cell_206,2,terminal,6,10,2,6,206
cell_207,2,terminal,6,10,2,6,207
cell_208,2,terminal,6,10,2,6,208
cell_209,13,internal_or_root,5,12,13,4,209
cell_210,3,terminal,6,13,3,5,210
cell_211,3,terminal,6,13,3,6,211
cell_212,3,terminal,6,13,3,6,212
cell_213,3,terminal,6,13,3,6,213
cell_214,3,terminal,6,13,3,6,214
cell_215,3,terminal,6,13,3,6,215
cell_216,3,terminal,6,13,3,6,216
cell_217,11,internal_or_root,3,6,11,2,217
cell_218,12,internal_or_root,4,11,12,3,218
cell_219,12,internal_or_root,4,11,12,3,219
cell_220,6,internal_or_root,2,5,6,1,220
cell_221,7,internal_or_root,3,6,7,2,221
cell_222,9,internal_or_root,5,8,9,4,222
cell_223,7,internal_or_root,3,6,7,2,223
cell_224,7,internal_or_root,3,6,7,2,224
cell_225,3,terminal,6,13,3,6,225
cell_226,3,terminal,6,13,3,6,226
cell_227,12,internal_or_root,4,11,12,3,227
cell_228,13,internal_or_root,5,12,13,4,228
cell_229,13,internal_or_root,5,12,13,4,229
cell_230,13,internal_or_root,5,12,13,4,230
cell_231,13,internal_or_root,5,12,13,4,231
cell_232,11,internal_or_root,3,6,11,2,232
cell_233,3,terminal,6,13,3,6,233
cell_234,3,terminal,6,13,3,6,234
cell_235,12,internal_or_root,4,11,12,3,235
cell_236,12,internal_or_root,4,11,12,3,236
cell_237,13,internal_or_root,5,12,13,4,237
cell_238,13,internal_or_root,5,12,13,4,238
cell_239,3,terminal,6,13,3,5,239
cell_240,3,terminal,6,13,3,6,240
cell_241,12,internal_or_root,4,11,12,3,241
cell_242,12,internal_or_root,4,11,12,3,242
cell_243,3,terminal,6,13,3,5,243
cell_244,3,terminal,6,13,3,6,244
cell_245,3,terminal,6,13,3,6,245
cell_246,13,internal_or_root,5,12,13,4,246
cell_247,3,terminal,6,13,3,6,247
cell_248,3,terminal,6,13,3,6,248
cell_249,3,terminal,6,13,3,6,249
cell_250,3,terminal,6,13,3,6,250
cell_251,3,terminal,6,13,3,6,251
cell_252,3,terminal,6,13,3,6,252
cell_253,3,terminal,6,13,3,5,253
cell_254,3,terminal,6,13,3,6,254
cell_255,3,terminal,6,13,3,6,255
cell_256,3,terminal,6,13,3,6,256
cell_257,1,terminal,6,9,1,6,257
cell_258,1,terminal,6,9,1,6,258
cell_259,1,terminal,6,9,1,6,259
cell_260,1,terminal,6,9,1,6,260
cell_261,1,terminal,6,9,1,6,261
cell_262,1,terminal,6,9,1,6,262
cell_263,1,terminal,6,9,1,6,263
cell_264,1,terminal,6,9,1,6,264
cell_265,1,terminal,6,9,1,6,265
